txn_id,account_id,timestamp,amount,txn_type,merchant,city,lat,lon,status,is_fraud,fraud_type,velocity_flag,geo_flag,notes
TXN-5803195,ACC-00369,2025-01-15 01:17:06.763233,79.32,Online,McDonald's,"Chicago, US",41.9156049754402,-87.65781935792813,Approved,False,,False,False,
TXN-5659976,ACC-00356,2025-01-15 01:24:55.701140,145.86,Wire,Home Depot,"Denver, US",39.762498882847375,-104.94830424432655,Approved,False,,False,False,
TXN-4435068,ACC-00213,2025-01-15 01:28:44.897717,271.56,ACH,Airbnb,"New York, US",40.737645696593546,-73.99395554177158,Approved,False,,False,False,
TXN-9247522,ACC-00370,2025-01-15 01:35:22.730331,10.54,P2P,DoorDash,"Lagos, NG",6.4843499506873465,3.4023789613953546,Approved,False,,False,False,
TXN-6420304,ACC-00291,2025-01-15 01:38:30.649402,4.91,ACH,Home Depot,"Boston, US",42.34073286717054,-71.08888867526217,Approved,False,,False,False,
TXN-4710033,ACC-00256,2025-01-15 01:42:06.932399,494.15,P2P,Target,"Houston, US",29.80972030863434,-95.37132160992672,Approved,False,,False,False,
TXN-7449765,ACC-00285,2025-01-15 01:42:27.386200,63.91,Online,Target,"Boston, US",42.36899129741506,-71.07323687282782,Approved,False,,False,False,
TXN-1674635,ACC-00331,2025-01-15 01:43:39.470907,29.04,ACH,DoorDash,"Seattle, US",47.6330971495888,-122.33089245453893,Approved,False,,False,False,
TXN-8816438,ACC-00206,2025-01-15 01:45:12.364262,114.22,ATM,Uber,"London, UK",51.51811159470649,-0.16061896225035455,Approved,False,,False,False,
TXN-8790434,ACC-00361,2025-01-15 02:07:57.221426,311.29,POS,Delta Airlines,"London, UK",51.52406477771087,-0.17465162284342026,Approved,False,,False,False,
TXN-7325270,ACC-00229,2025-01-15 02:09:40.429095,493.66,Online,Home Depot,"Boston, US",42.338098445581565,-71.09824048154597,Approved,False,,False,False,
TXN-2123837,ACC-00210,2025-01-15 02:16:36.901946,264.62,Online,Home Depot,"New York, US",40.67266587676525,-74.02672320933259,Approved,False,,False,False,
TXN-2479921,ACC-00322,2025-01-15 02:20:45.364440,37.69,P2P,Home Depot,"Boston, US",42.3454243444904,-71.06883734685248,Approved,False,,False,False,
TXN-8689478,ACC-00331,2025-01-15 02:28:25.349268,32.68,Wire,Target,"Lagos, NG",6.512284544312485,3.4258631660873435,Approved,False,,False,False,
TXN-1322444,ACC-00351,2025-01-15 02:31:34.478435,14.53,ATM,Walmart,"Dallas, US",32.79317589060752,-96.82533980287452,Approved,False,,False,False,
TXN-9988553,ACC-00330,2025-01-15 02:42:18.326478,31.95,POS,McDonald's,"Austin, US",30.305129838830435,-97.78557923620933,Approved,False,,False,False,
TXN-8372691,ACC-00396,2025-01-15 02:45:09.823465,407.51,ATM,McDonald's,"Los Angeles, US",34.00651617620112,-118.27353191168159,Approved,False,,False,False,
TXN-3417814,ACC-00345,2025-01-15 02:55:36.120179,375.4,Wire,CVS Pharmacy,"London, UK",51.48092577600496,-0.13111654865545685,Approved,False,,False,False,
TXN-1716941,ACC-00245,2025-01-15 03:42:57.615026,158.34,P2P,Apple Store,"Chicago, US",41.91595466055941,-87.66496072890901,Approved,False,,False,False,
TXN-2203203,ACC-00270,2025-01-15 03:45:18.500000,35.74,ATM,DoorDash,"New York, US",40.753397762238016,-73.96151588268474,Approved,False,,False,False,
TXN-6030114,ACC-00359,2025-01-15 03:50:18.735536,66.59,Online,Home Depot,"London, UK",51.48632674251148,-0.16275947909460992,Approved,False,,False,False,
TXN-6137503,ACC-00245,2025-01-15 03:51:48.547206,36.78,Online,Shell Gas,"Houston, US",29.72940333710364,-95.37214825583105,Approved,False,,False,False,
TXN-9596837,ACC-00246,2025-01-15 03:55:44.046567,260.37,Wire,Home Depot,"Houston, US",29.725760043264273,-95.356434780046,Approved,False,,False,False,
TXN-8150856,ACC-00342,2025-01-15 03:57:39.034507,109.67,POS,Shell Gas,"Denver, US",39.74706976120895,-104.97486732389936,Approved,False,,False,False,
TXN-6926658,ACC-00273,2025-01-15 03:58:25.662752,217.5,P2P,Walmart,"Houston, US",29.74304804076342,-95.32503216330797,Approved,False,,False,False,
TXN-5571584,ACC-00319,2025-01-15 03:58:50.800632,431.54,ACH,Starbucks,"Seattle, US",47.604018296833786,-122.3680515915224,Approved,False,,False,False,
TXN-7773400,ACC-00220,2025-01-15 04:02:19.344397,24.74,Online,Amazon,"New York, US",40.74427347787158,-74.04393258921066,Approved,False,,False,False,
TXN-5629620,ACC-00355,2025-01-15 04:10:25.092129,90.14,ACH,Target,"Los Angeles, US",34.04848642445846,-118.26897199068405,Approved,False,,False,False,
TXN-8263799,ACC-00328,2025-01-15 04:12:38.446001,42.17,Online,Delta Airlines,"London, UK",51.55893128934536,-0.17480717750557895,Approved,False,,False,False,
TXN-3003760,ACC-00220,2025-01-15 04:21:34.112421,208.93,P2P,Delta Airlines,"London, UK",51.51069620390514,-0.13599990378406493,Approved,False,,False,False,
TXN-9634122,ACC-00363,2025-01-15 04:43:36.694013,88.41,P2P,Home Depot,"London, UK",51.543425467020356,-0.09562863204233057,Approved,False,,False,False,
TXN-5526523,ACC-00300,2025-01-15 04:45:51.222327,154.23,ACH,Delta Airlines,"Los Angeles, US",34.0718774129049,-118.20606914744717,Approved,False,,False,False,
TXN-5571305,ACC-00395,2025-01-15 04:46:53.003203,47.22,Online,Best Buy,"Seattle, US",47.59732911221761,-122.3441595513574,Approved,False,,False,False,
TXN-3746695,ACC-00289,2025-01-15 04:48:02.791629,320.23,P2P,Costco,"Denver, US",39.702566800521545,-104.94568525620797,Approved,False,,False,False,
TXN-6798414,ACC-00270,2025-01-15 04:48:54.515865,75.99,ACH,McDonald's,"Austin, US",30.29815290141098,-97.69988172039339,Approved,False,,False,False,
TXN-1534509,ACC-00232,2025-01-15 04:50:05.720517,86.4,P2P,Netflix,"Dallas, US",32.771323733468066,-96.80108500655663,Approved,False,,False,False,
TXN-5055336,ACC-00379,2025-01-15 04:54:40.684921,52.6,ACH,Costco,"Dallas, US",32.81660431085418,-96.76436378260766,Approved,False,,False,False,
TXN-2542842,ACC-00202,2025-01-15 05:03:27.593180,4006.84,Online,Home Depot,"Boston, US",42.357903682217675,-71.03098222722967,Approved,False,,False,False,
TXN-4781148,ACC-00338,2025-01-15 05:11:23.171863,79.56,ATM,Uber,"London, UK",51.55514850399703,-0.14907169864919925,Approved,False,,False,False,
TXN-8709980,ACC-00256,2025-01-15 05:15:35.379430,82.6,P2P,Uber,"Houston, US",29.760355975853805,-95.3604536985836,Approved,False,,False,False,
TXN-2558517,ACC-00376,2025-01-15 05:19:00.011987,299.45,ATM,Walmart,"Dallas, US",32.7794347247937,-96.78063828764923,Approved,False,,False,False,
TXN-2863813,ACC-00297,2025-01-15 05:24:29.607542,4.89,Online,Best Buy,"Boston, US",42.36374353587184,-71.02799934518556,Approved,False,,False,False,
TXN-3570383,ACC-00393,2025-01-15 05:33:47.744295,242.41,ATM,Delta Airlines,"Seattle, US",47.59603162561852,-122.29085816488241,Approved,False,,False,False,
TXN-5011504,ACC-00260,2025-01-15 05:36:26.946451,122.15,ATM,Uber,"Miami, US",25.751715084520427,-80.15862656463158,Approved,False,,False,False,
TXN-4706575,ACC-00325,2025-01-15 06:08:40.352547,43.47,POS,Airbnb,"Lagos, NG",6.480865315672808,3.3669482066511285,Approved,False,,False,False,
TXN-1172936,ACC-00338,2025-01-15 06:21:07.110026,178.43,ACH,Uber,"Los Angeles, US",34.098465941864035,-118.26115242293378,Approved,False,,False,False,
TXN-1658675,ACC-00250,2025-01-15 06:37:26.424081,63.28,ACH,Netflix,"Houston, US",29.765166550487443,-95.39316585686599,Approved,False,,False,False,
TXN-9840650,ACC-00313,2025-01-15 06:38:10.437207,52.14,POS,Starbucks,"Denver, US",39.76870503331383,-104.97972756793285,Approved,False,,False,False,
TXN-6410657,ACC-00336,2025-01-15 06:54:42.859325,78.3,POS,CVS Pharmacy,"Los Angeles, US",34.035140145233015,-118.2523572287942,Approved,False,,False,False,
TXN-9823539,ACC-00381,2025-01-15 06:58:24.327014,65.6,Online,Costco,"Houston, US",29.759031486058205,-95.41583025927018,Approved,False,,False,False,
TXN-2464158,ACC-00349,2025-01-15 07:03:21.484305,106.0,Online,CVS Pharmacy,"Austin, US",30.253644721639336,-97.77923254702424,Approved,False,,False,False,
TXN-2519527,ACC-00366,2025-01-15 07:07:22.869499,15.8,ACH,Costco,"Boston, US",42.33364406157427,-71.022299089371,Approved,False,,False,False,
TXN-7059432,ACC-00391,2025-01-15 07:26:06.431186,56.42,ATM,Target,"Houston, US",29.71710951489374,-95.39502398362613,Approved,False,,False,False,
TXN-1356088,ACC-00266,2025-01-15 07:33:56.651978,1121.8,ATM,Target,"Chicago, US",41.85756826894941,-87.60917097254877,Approved,False,,False,False,
TXN-8707423,ACC-00394,2025-01-15 07:37:13.366019,45.37,P2P,Delta Airlines,"Los Angeles, US",34.092743970975306,-118.19017278186428,Approved,False,,False,False,
TXN-8739185,ACC-00222,2025-01-15 07:45:25.518721,5388.28,POS,Netflix,"Chicago, US",41.866183585065066,-87.63177502819867,Approved,False,,False,False,
TXN-1901233,ACC-00343,2025-01-15 08:02:32.283766,70.79,ATM,Costco,"Denver, US",39.75379531340826,-104.9342649425118,Approved,False,,False,False,
TXN-1824976,ACC-00290,2025-01-15 08:05:40.283187,28.39,Online,Delta Airlines,"New York, US",40.74528697403753,-73.96818136949018,Approved,False,,False,False,
TXN-9765152,ACC-00292,2025-01-15 08:08:47.360247,116.73,POS,Target,"Boston, US",42.407931123504966,-71.08769061796642,Approved,False,,False,False,
TXN-4017552,ACC-00344,2025-01-15 08:16:50.099904,30.14,Wire,Walmart,"Austin, US",30.250749404457526,-97.75077056317751,Approved,False,,False,False,
TXN-9141409,ACC-00336,2025-01-15 08:41:11.966691,25.75,ATM,Apple Store,"Lagos, NG",6.48380030407485,3.3723823734891,Approved,False,,False,False,
TXN-5634861,ACC-00327,2025-01-15 08:41:32.580921,16.62,P2P,Starbucks,"Chicago, US",41.86710222886587,-87.67380531943296,Approved,False,,False,False,
TXN-9213878,ACC-00243,2025-01-15 08:42:56.505127,614.75,P2P,CVS Pharmacy,"Los Angeles, US",34.04204282477976,-118.21898462709827,Approved,False,,False,False,
TXN-7418606,ACC-00216,2025-01-15 08:51:45.750265,195.06,P2P,Costco,"Denver, US",39.78051627038514,-104.93150683415166,Approved,False,,False,False,
TXN-7668783,ACC-00209,2025-01-15 08:52:49.238654,539.8,Wire,Amazon,"London, UK",51.49110511354713,-0.08097804164037105,Approved,False,,False,False,
TXN-6392671,ACC-00311,2025-01-15 08:58:05.415606,14.31,ACH,Costco,"Austin, US",30.3165443328555,-97.73528543330318,Approved,False,,False,False,
TXN-5807797,ACC-00251,2025-01-15 08:59:22.260176,51.14,P2P,Shell Gas,"Austin, US",30.266546531007773,-97.75835521032063,Approved,False,,False,False,
TXN-9323859,ACC-00354,2025-01-15 09:01:43.439667,13.1,ACH,Best Buy,"Lagos, NG",6.551483538617109,3.355400982720203,Approved,False,,False,False,
TXN-8952824,ACC-00300,2025-01-15 09:03:16.999032,71.45,ACH,Costco,"New York, US",40.7578507479175,-74.02700311715374,Approved,False,,False,False,
TXN-2798799,ACC-00370,2025-01-15 09:17:16.380963,96.9,Wire,Best Buy,"Houston, US",29.72411282069992,-95.33105478018672,Approved,False,,False,False,
TXN-7887556,ACC-00336,2025-01-15 09:32:18.952357,519.42,Wire,Starbucks,"Seattle, US",47.58075396128738,-122.33152840425844,Approved,False,,False,False,
TXN-1124072,ACC-00397,2025-01-15 09:33:20.830578,113.4,POS,Uber,"Boston, US",42.37960852559241,-71.03319065044691,Approved,False,,False,False,
TXN-5069973,ACC-00291,2025-01-15 09:37:48.671753,48.61,ATM,Netflix,"Chicago, US",41.860973949462974,-87.65627536182397,Approved,False,,False,False,
TXN-6049538,ACC-00328,2025-01-15 09:38:09.368231,13.15,ACH,Apple Store,"Boston, US",42.322880760232174,-71.07439390792017,Approved,False,,False,False,
TXN-7714304,ACC-00347,2025-01-15 09:40:21.676316,4.79,Online,Target,"Miami, US",25.792111166957234,-80.17711190800787,Approved,False,,False,False,
TXN-2164564,ACC-00332,2025-01-15 09:41:20.657796,33.91,Online,Delta Airlines,"Denver, US",39.77399036457513,-104.97086136449241,Approved,False,,False,False,
TXN-1414511,ACC-00234,2025-01-15 09:42:34.118159,32.34,POS,CVS Pharmacy,"Houston, US",29.78407227487249,-95.32069982240715,Approved,False,,False,False,
TXN-8626537,ACC-00315,2025-01-15 09:45:01.437194,60.68,ATM,Shell Gas,"Dallas, US",32.77624445090883,-96.80987526868137,Approved,False,,False,False,
TXN-1483841,ACC-00264,2025-01-15 09:55:38.818591,276.18,P2P,Airbnb,"Denver, US",39.783070677733036,-105.0016323261415,Approved,False,,False,False,
TXN-9029513,ACC-00358,2025-01-15 10:11:02.261633,259.8,Online,Walmart,"London, UK",51.48194950478926,-0.12174442719000855,Approved,False,,False,False,
TXN-6557217,ACC-00312,2025-01-15 10:14:00.814877,34.6,POS,Home Depot,"Houston, US",29.793417197955502,-95.36404668262152,Approved,False,,False,False,
TXN-7146991,ACC-00268,2025-01-15 10:18:16.447914,59.44,ATM,McDonald's,"Seattle, US",47.6061833498064,-122.34861612321538,Approved,False,,False,False,
TXN-8875760,ACC-00278,2025-01-15 10:24:51.374976,77.87,ACH,Netflix,"Houston, US",29.72010072405085,-95.35515418277997,Approved,False,,False,False,
TXN-3740471,ACC-00347,2025-01-15 10:25:05.980228,481.75,ACH,Walmart,"London, UK",51.54830030522265,-0.17070359893046294,Approved,False,,False,False,
TXN-1289777,ACC-00389,2025-01-15 10:27:31.114356,6.92,ATM,Airbnb,"Denver, US",39.701040486245404,-104.99877889404249,Approved,False,,False,False,
TXN-4254186,ACC-00398,2025-01-15 10:34:37.639843,18.79,Online,Delta Airlines,"Chicago, US",41.882266599156864,-87.65112156919405,Approved,False,,False,False,
TXN-6221548,ACC-00203,2025-01-15 10:37:49.304559,122.05,Online,Airbnb,"Los Angeles, US",34.053557959160834,-118.25067599099958,Approved,False,,False,False,
TXN-8040549,ACC-00317,2025-01-15 10:43:02.908871,24.35,ACH,Airbnb,"Miami, US",25.780066370293415,-80.2203386015102,Approved,False,,False,False,
TXN-2291157,ACC-00245,2025-01-15 10:43:23.099248,5.74,ACH,Netflix,"Lagos, NG",6.484432137073163,3.4135052385151763,Approved,False,,False,False,
TXN-1196923,ACC-00228,2025-01-15 10:54:29.944077,8.98,ATM,Amazon,"Chicago, US",41.88239983718049,-87.67896689543115,Approved,False,,False,False,
TXN-8894680,ACC-00241,2025-01-15 10:56:45.269223,37.95,P2P,Amazon,"Denver, US",39.73259605086189,-104.95731193755746,Approved,False,,False,False,
TXN-1580281,ACC-00379,2025-01-15 11:01:33.782534,213.66,ATM,Target,"Miami, US",25.76272990311257,-80.23559781955299,Approved,False,,False,False,
TXN-1194669,ACC-00261,2025-01-15 11:07:55.871418,180.49,Online,Amazon,"Houston, US",29.757921445444815,-95.33369876068362,Approved,False,,False,False,
TXN-6938562,ACC-00347,2025-01-15 11:11:37.960155,157.52,Wire,Starbucks,"Austin, US",30.272393286150216,-97.7324124085052,Approved,False,,False,False,
TXN-5750298,ACC-00278,2025-01-15 11:14:45.543263,42.7,ACH,McDonald's,"New York, US",40.68037264637174,-74.05171863459876,Approved,False,,False,False,
TXN-5651291,ACC-00378,2025-01-15 11:18:33.568588,13.34,ACH,Netflix,"Miami, US",25.811529491754655,-80.18740047746374,Approved,False,,False,False,
TXN-4269399,ACC-00239,2025-01-15 11:19:36.346492,182.76,POS,McDonald's,"Los Angeles, US",34.004331710454366,-118.26210865766672,Approved,False,,False,False,
TXN-9612812,ACC-00302,2025-01-15 11:28:01.792528,441.0,ATM,Walmart,"Lagos, NG",6.494364669015886,3.393520506378745,Approved,False,,False,False,
TXN-7981795,ACC-00360,2025-01-15 11:29:37.967477,19.11,ATM,Starbucks,"Seattle, US",47.56881757811186,-122.318571219026,Approved,False,,False,False,
TXN-1296677,ACC-00204,2025-01-15 11:37:13.992904,104.09,Online,Best Buy,"Miami, US",25.76229689162433,-80.19909756447119,Approved,False,,False,False,
TXN-1383739,ACC-00359,2025-01-15 11:42:36.521085,75.52,ACH,Walmart,"Houston, US",29.770662609474297,-95.32611001700513,Approved,False,,False,False,
TXN-3731898,ACC-00248,2025-01-15 11:43:23.051438,20.78,P2P,Apple Store,"London, UK",51.54037321178159,-0.17918150654654097,Approved,False,,False,False,
TXN-5128885,ACC-00298,2025-01-15 11:46:00.612944,40.94,POS,Amazon,"London, UK",51.48794077328635,-0.09786150616627633,Approved,False,,False,False,
TXN-2143976,ACC-00214,2025-01-15 12:00:55.410651,57.6,Wire,Walmart,"Denver, US",39.72162065012758,-104.9472642944502,Approved,False,,False,False,
TXN-5604431,ACC-00320,2025-01-15 12:01:57.775047,17.58,Online,Starbucks,"Lagos, NG",6.493702486597982,3.35891852675349,Approved,False,,False,False,
TXN-9992933,ACC-00306,2025-01-15 12:04:03.869451,1269.26,Online,Walmart,"Boston, US",42.331817741002766,-71.05377353372816,Approved,False,,False,False,
TXN-8524350,ACC-00303,2025-01-15 12:08:27.755284,25.72,P2P,DoorDash,"Lagos, NG",6.535920303463513,3.3929423183755993,Approved,False,,False,False,
TXN-7046659,ACC-00206,2025-01-15 12:09:15.395176,46.82,ACH,Target,"Los Angeles, US",34.05378547443914,-118.2856193042133,Approved,False,,False,False,
TXN-7934344,ACC-00283,2025-01-15 12:16:27.638942,38.22,POS,McDonald's,"Seattle, US",47.64662679699518,-122.33718685003565,Approved,False,,False,False,
TXN-1752506,ACC-00290,2025-01-15 12:17:45.775395,464.1,POS,Amazon,"Austin, US",30.26213966949859,-97.71329089619991,Approved,False,,False,False,
TXN-8001233,ACC-00213,2025-01-15 12:32:59.564594,19.71,Wire,Shell Gas,"Dallas, US",32.785945570441044,-96.83387434468878,Approved,False,,False,False,
TXN-8141111,ACC-00213,2025-01-15 12:39:29.802699,109.71,P2P,McDonald's,"Chicago, US",41.848618869011815,-87.64847419359546,Approved,False,,False,False,
TXN-6748099,ACC-00380,2025-01-15 12:42:54.178461,99.2,Wire,Delta Airlines,"London, UK",51.46776939861442,-0.1364189868506874,Approved,False,,False,False,
TXN-2820479,ACC-00249,2025-01-15 13:03:36.371711,288.35,Wire,Home Depot,"Lagos, NG",6.520647023317929,3.401539035143494,Approved,False,,False,False,
TXN-8305820,ACC-00265,2025-01-15 13:04:59.843571,38.76,Wire,Shell Gas,"Miami, US",25.77161747671637,-80.14972949218954,Approved,False,,False,False,
TXN-3184088,ACC-00213,2025-01-15 13:08:10.156073,44.75,Wire,Costco,"Chicago, US",41.83384556682518,-87.6191003054084,Approved,False,,False,False,
TXN-3917956,ACC-00266,2025-01-15 13:10:11.284948,169.38,Online,Shell Gas,"Los Angeles, US",34.06275524709331,-118.19986686644718,Approved,False,,False,False,
TXN-2162354,ACC-00228,2025-01-15 13:12:59.959712,214.99,Wire,CVS Pharmacy,"Dallas, US",32.81925409892591,-96.76773612023108,Approved,False,,False,False,
TXN-2293856,ACC-00235,2025-01-15 13:17:59.643549,95.01,P2P,Apple Store,"Denver, US",39.72020261593776,-105.0262680988564,Approved,False,,False,False,
TXN-6630203,ACC-00314,2025-01-15 13:19:05.017280,34.76,Wire,CVS Pharmacy,"Houston, US",29.764480736058204,-95.38147898610495,Approved,False,,False,False,
TXN-7892242,ACC-00387,2025-01-15 13:21:08.947105,132.79,ACH,CVS Pharmacy,"Seattle, US",47.64162058239009,-122.37272461408995,Approved,False,,False,False,
TXN-6813697,ACC-00272,2025-01-15 13:23:30.485072,66.23,Wire,DoorDash,"New York, US",40.70103777179881,-73.99154160384093,Approved,False,,False,False,
TXN-8054261,ACC-00334,2025-01-15 13:25:01.352938,41.98,P2P,Walmart,"Boston, US",42.350910006209425,-71.10963602261782,Approved,False,,False,False,
TXN-5247325,ACC-00291,2025-01-15 13:31:24.910842,212.04,ACH,Best Buy,"New York, US",40.684181885837404,-73.96215042311054,Approved,False,,False,False,
TXN-8426024,ACC-00269,2025-01-15 13:34:09.738288,84.04,Wire,McDonald's,"Austin, US",30.31185559962715,-97.71080081261171,Approved,False,,False,False,
TXN-7680425,ACC-00300,2025-01-15 13:36:38.602654,278.21,Online,Walmart,"Seattle, US",47.627787253779566,-122.35930723893136,Approved,False,,False,False,
TXN-3863713,ACC-00263,2025-01-15 13:47:20.783309,53.0,ACH,Walmart,"Lagos, NG",6.549001154787506,3.3740721796874045,Approved,False,,False,False,
TXN-1200816,ACC-00278,2025-01-15 13:50:55.346168,714.06,P2P,Costco,"Lagos, NG",6.486452898401584,3.341115424607802,Approved,False,,False,False,
TXN-4099385,ACC-00298,2025-01-15 13:59:13.169183,100.67,ATM,Airbnb,"New York, US",40.724625785690684,-74.04742543047627,Approved,False,,False,False,
TXN-4376709,ACC-00221,2025-01-15 13:59:13.355004,28.65,ATM,Uber,"Denver, US",39.7606289495789,-104.98196785354865,Approved,False,,False,False,
TXN-6289002,ACC-00362,2025-01-15 14:00:07.313041,106.41,ATM,Home Depot,"Denver, US",39.720794809091984,-104.94650448489976,Approved,False,,False,False,
TXN-9746960,ACC-00383,2025-01-15 14:00:21.020314,115.69,Wire,Target,"Chicago, US",41.83219641845737,-87.58042179917094,Approved,False,,False,False,
TXN-5902807,ACC-00265,2025-01-15 14:05:15.159617,122.24,ATM,Walmart,"Dallas, US",32.74393902384101,-96.81233877378683,Approved,False,,False,False,
TXN-7869921,ACC-00328,2025-01-15 14:09:49.352633,26.03,ATM,Walmart,"Miami, US",25.72229802927101,-80.16389161440875,Approved,False,,False,False,
TXN-4509290,ACC-00384,2025-01-15 14:10:15.983106,441.19,POS,McDonald's,"Denver, US",39.73819065798606,-105.01781568788832,Approved,False,,False,False,
TXN-6572721,ACC-00394,2025-01-15 14:16:50.923581,236.89,POS,Amazon,"Dallas, US",32.75277569418161,-96.84311160921658,Approved,False,,False,False,
TXN-4006088,ACC-00257,2025-01-15 14:17:21.467524,53.7,Wire,DoorDash,"Chicago, US",41.91798282278856,-87.58749534415432,Approved,False,,False,False,
TXN-2372802,ACC-00368,2025-01-15 14:20:29.623375,27.88,P2P,DoorDash,"New York, US",40.70924750657989,-74.02549283463456,Approved,False,,False,False,
TXN-6348764,ACC-00338,2025-01-15 14:22:39.897626,57.14,Wire,Walmart,"Dallas, US",32.77741808973039,-96.82214836604707,Approved,False,,False,False,
TXN-3868053,ACC-00358,2025-01-15 14:22:40.440542,279.72,Wire,CVS Pharmacy,"Seattle, US",47.6525318275046,-122.3355946571134,Approved,False,,False,False,
TXN-7441315,ACC-00369,2025-01-15 14:24:45.425832,5.18,ATM,DoorDash,"Dallas, US",32.7652393055081,-96.76552718330946,Approved,False,,False,False,
TXN-5499254,ACC-00369,2025-01-15 14:30:18.275845,34.92,POS,DoorDash,"Chicago, US",41.912838581484586,-87.66109483632958,Approved,False,,False,False,
TXN-9195521,ACC-00269,2025-01-15 14:51:21.824068,326.43,P2P,Uber,"Chicago, US",41.87633014693565,-87.60379191505513,Approved,False,,False,False,
TXN-4494226,ACC-00201,2025-01-15 14:57:24.831217,102.74,ACH,Target,"Chicago, US",41.8892483907093,-87.61269997215733,Approved,False,,False,False,
TXN-4837385,ACC-00310,2025-01-15 14:58:37.523257,73.93,Wire,Target,"Chicago, US",41.88409809905386,-87.64590089053841,Approved,False,,False,False,
TXN-1238146,ACC-00211,2025-01-15 14:59:22.724399,53.2,ACH,Apple Store,"Denver, US",39.7139637117449,-104.99271154290115,Approved,False,,False,False,
TXN-5486121,ACC-00398,2025-01-15 15:01:23.135858,12.43,P2P,Costco,"Seattle, US",47.566502046033754,-122.32526942090404,Approved,False,,False,False,
TXN-1384523,ACC-00271,2025-01-15 15:09:45.885694,74.16,ATM,Target,"Houston, US",29.786616274809518,-95.37589648201202,Approved,False,,False,False,
TXN-9477131,ACC-00399,2025-01-15 15:11:54.310012,684.49,P2P,Home Depot,"London, UK",51.5055525827252,-0.10434320272122252,Approved,False,,False,False,
TXN-9519876,ACC-00215,2025-01-15 15:14:00.754292,58.44,P2P,Target,"Lagos, NG",6.512856210460253,3.365262502646828,Approved,False,,False,False,
TXN-7051945,ACC-00256,2025-01-15 15:14:55.040881,50.16,ATM,McDonald's,"Lagos, NG",6.489638936312778,3.356218304599041,Approved,False,,False,False,
TXN-5249221,ACC-00282,2025-01-15 15:19:50.093031,528.56,P2P,Home Depot,"London, UK",51.52492683217286,-0.1606091041082458,Approved,False,,False,False,
TXN-8230323,ACC-00334,2025-01-15 15:21:23.696899,31.74,POS,Shell Gas,"New York, US",40.743339428563566,-74.02930863617574,Approved,False,,False,False,
TXN-3846771,ACC-00292,2025-01-15 15:28:18.910342,32.92,ATM,Best Buy,"Miami, US",25.798194682042592,-80.23522200592585,Approved,False,,False,False,
TXN-9635889,ACC-00361,2025-01-15 15:40:08.079957,57.16,Online,Costco,"Houston, US",29.804587122451014,-95.3833717331962,Approved,False,,False,False,
TXN-6839274,ACC-00201,2025-01-15 15:57:53.443365,58.97,Wire,Uber,"New York, US",40.69931539940906,-73.99349839080077,Approved,False,,False,False,
